Learner,Recall(Sick),Recall(weighted),F1(Sick),F1(weighted),MCC,Precision(Sick),AUC,CA
"GBClassifier(learning_rate=0.05, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8938210227272727,0.7858929143956396,0.8577635782747604,0.7770709417846835,0.4335508776306671,0.8245024977479322,0.8574139113860698,0.7858929143956396
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.876953125,0.7930105803142032,0.8595544726766446,0.7893127963857031,0.46810153690520045,0.8428327645051195,0.8669007484034235,0.7930105803142032
"GBClassifier(learning_rate=0.05, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8781960227272727,0.7915357486373837,0.8588669416105926,0.7873497382342671,0.46259088384648034,0.8403704018350182,0.866567229792222,0.7915357486373837
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.876953125,0.7930105803142032,0.8595544726766446,0.7893127963857031,0.46810153690520045,0.8428327645051195,0.8669007484034235,0.7930105803142032
"GBClassifier(learning_rate=0.05, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8781960227272727,0.7915357486373837,0.8588669416105926,0.7873497382342671,0.46259088384648034,0.8403704018350182,0.866567229792222,0.7915357486373837
"GBClassifier(subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8854758522727273,0.7804424495030459,0.8534999144275202,0.7725554578944176,0.4221757855471705,0.8237528906508094,0.8530486108013582,0.7804424495030459
"GBClassifier(min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8853870738636364,0.7805065726194294,0.8535238991826779,0.7726549460192896,0.42244741786168594,0.8238744320528707,0.8529737302822149,0.7805065726194294
"GBClassifier(subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8854758522727273,0.7804424495030459,0.8534999144275202,0.7725554578944176,0.4221757855471705,0.8237528906508094,0.8530486108013582,0.7804424495030459
"GBClassifier(min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8853870738636364,0.7805065726194294,0.8535238991826779,0.7726549460192896,0.42244741786168594,0.8238744320528707,0.8529737302822149,0.7805065726194294
"GBClassifier(subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8813920454545454,0.7928182109650529,0.8600511110148569,0.7881800286711074,0.46422201240451155,0.8397191914065804,0.8644916270747622,0.7928182109650529
"GBClassifier(min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8817471590909091,0.7907662712407822,0.8589094997189433,0.7857039130790039,0.4575630307942292,0.8372249852482508,0.8644745519385875,0.7907662712407822
"GBClassifier(subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8813920454545454,0.7928182109650529,0.8600511110148569,0.7881800286711074,0.46422201240451155,0.8397191914065804,0.8644916270747622,0.7928182109650529
"GBClassifier(min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8817471590909091,0.7907662712407822,0.8589094997189433,0.7857039130790039,0.4575630307942292,0.8372249852482508,0.8644745519385875,0.7907662712407822
"GBClassifier(subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8795276988636364,0.8012183392112857,0.8647115300689535,0.7982569603240142,0.4915247190973393,0.8503862660944206,0.8768175078320145,0.8012183392112857
"GBClassifier(min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8801491477272727,0.8019878166078871,0.8652469890033164,0.7990213482867092,0.4934371573522362,0.8508410573292139,0.8765598126646428,0.8019878166078871
"GBClassifier(subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8795276988636364,0.8012183392112857,0.8647115300689535,0.7982569603240142,0.4915247190973393,0.8503862660944206,0.8768182047763481,0.8012183392112857
"GBClassifier(min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8784623579545454,0.8021160628406541,0.8650987934953663,0.7994797878505362,0.49504549119616725,0.8521357216672408,0.8769315709715633,0.8021160628406541
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8850319602272727,0.7792241102917602,0.8527436807664343,0.7711933517292172,0.41860914750400635,0.8227283981183461,0.8506181609262505,0.7792241102917602
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8845880681818182,0.7793523565245271,0.8527536479952074,0.7714594417915208,0.4193557533176198,0.8231309376290789,0.8505999071342173,0.7793523565245271
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8850319602272727,0.7792241102917602,0.8527436807664343,0.7711933517292172,0.41860914750400635,0.8227283981183461,0.8506181609262505,0.7792241102917602
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8845880681818182,0.7793523565245271,0.8527536479952074,0.7714594417915208,0.4193557533176198,0.8231309376290789,0.8505999071342173,0.7793523565245271
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8822798295454546,0.789034947098429,0.8579815246481913,0.7835529036691232,0.4517524397204099,0.8349857166862712,0.8607994209786476,0.789034947098429
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8822798295454546,0.7886502084001282,0.857759364750561,0.7830994106089487,0.45054563177266466,0.8345649983204568,0.8592559455091204,0.7886502084001282
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8822798295454546,0.789034947098429,0.8579815246481913,0.7835529036691232,0.4517524397204099,0.8349857166862712,0.8607994209786476,0.789034947098429
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8822798295454546,0.7886502084001282,0.857759364750561,0.7830994106089487,0.45054563177266466,0.8345649983204568,0.8592559455091204,0.7886502084001282
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8757102272727273,0.7928823340814364,0.8593083021169091,0.789412561698631,0.4686372993631183,0.8435094920472037,0.8688048823164397,0.7928823340814364
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8790838068181818,0.7930105803142032,0.8598471691559569,0.7888814260145901,0.4665164904790559,0.8414343983684568,0.8686203765532841,0.7930105803142032
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8757102272727273,0.7928823340814364,0.8593083021169091,0.789412561698631,0.4686372993631183,0.8435094920472037,0.8688048823164397,0.7928823340814364
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8790838068181818,0.7930105803142032,0.8598471691559569,0.7888814260145901,0.4665164904790559,0.8414343983684568,0.868620376553284,0.7930105803142032
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8853870738636364,0.7805065726194294,0.8535238991826779,0.7726549460192896,0.42244741786168594,0.8238744320528707,0.8532153137364613,0.7805065726194294
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8853870738636364,0.7805065726194294,0.8535238991826779,0.7726549460192896,0.42244741786168594,0.8238744320528707,0.8531789598901157,0.7805065726194294
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8853870738636364,0.7805065726194294,0.8535238991826779,0.7726549460192896,0.42244741786168594,0.8238744320528707,0.8532153137364613,0.7805065726194294
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8853870738636364,0.7805065726194294,0.8535238991826779,0.7726549460192896,0.42244741786168594,0.8238744320528707,0.8531789598901157,0.7805065726194294
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8812144886363636,0.7898044244950304,0.8582792909641158,0.7846900486123519,0.45494791606404894,0.8365076689701668,0.8644814188901104,0.7898044244950304
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.884765625,0.7915357486373837,0.8597679333994738,0.7859541224329166,0.4577758091894193,0.8361439718097156,0.8640957524440608,0.7915357486373837
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8812144886363636,0.7898044244950304,0.8582792909641158,0.7846900486123519,0.45494791606404894,0.8365076689701668,0.8644814188901104,0.7898044244950304
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.884765625,0.7915357486373837,0.8597679333994738,0.7859541224329166,0.4577758091894193,0.8361439718097156,0.8640957524440608,0.7915357486373837
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8830788352272727,0.8013465854440526,0.8652574808629089,0.7977292817755542,0.4893866590527221,0.8481412005457026,0.87576173965833,0.8013465854440526
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8778409090909091,0.8022443090734209,0.8650918635170604,0.7997394605649829,0.4958888811723744,0.8527078302863056,0.8759955542330922,0.8022443090734209
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8826349431818182,0.8014748316768195,0.8652741514360314,0.7979623721724146,0.49009392175021643,0.8485831341754865,0.8758995296527676,0.8014748316768195
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8793501420454546,0.8026931708881052,0.8655568663433391,0.799975109143142,0.4961711260667993,0.852189624021337,0.8762374246644171,0.8026931708881052
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8801491477272727,0.7880731003526772,0.8571305062032594,0.7828875808616007,0.4503169833006381,0.8352851967309799,0.8568017380315799,0.7880731003526772
"GBClassifier(n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8905362215909091,0.7866623917922411,0.8577536448757963,0.7788160171088747,0.43830592810416713,0.8272989690721649,0.8564109367456602,0.7866623917922411
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8801491477272727,0.7880731003526772,0.8571305062032594,0.7828875808616007,0.4503169833006381,0.8352851967309799,0.8568017380315799,0.7880731003526772
"GBClassifier(n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8905362215909091,0.7866623917922411,0.8577536448757963,0.7788160171088747,0.43830592810416713,0.8272989690721649,0.8564109367456602,0.7866623917922411
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8809481534090909,0.7985892914395639,0.8633575499195197,0.7949651745747218,0.4824180036088022,0.8464556854047599,0.8708721319510768,0.7985892914395639
"GBClassifier(n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8896484375,0.7976274446938121,0.8639537891197517,0.7920670529564022,0.47334322132644435,0.8397016926428691,0.8699119066461923,0.7976274446938121
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8809481534090909,0.7985892914395639,0.8633575499195197,0.7949651745747218,0.4824180036088022,0.8464556854047599,0.8708721319510768,0.7985892914395639
"GBClassifier(n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8896484375,0.7976274446938121,0.8639537891197517,0.7920670529564022,0.47334322132644435,0.8397016926428691,0.8699119066461923,0.7976274446938121
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8842329545454546,0.8065405578711126,0.8684657976195667,0.8034716831519658,0.5044854389502372,0.8532510922641995,0.8843540691217912,0.8065405578711126
"GBClassifier(n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8875177556818182,0.8078871433151651,0.8696824706394084,0.8044055041415309,0.5063552439938658,0.852549889135255,0.8836733594914308,0.8078871433151651
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8848544034090909,0.8073741583840974,0.8690382770947772,0.8043103812789862,0.506599910886562,0.8537776254925475,0.883542846415771,0.8073741583840974
"GBClassifier(n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8860973011363636,0.8075665277332479,0.869311501110482,0.8043017819669787,0.5063376306018977,0.8531498418668262,0.8834503475538402,0.8075665277332479
"NNClassificationLearner(hidden_layer_sizes=[32], alpha=0.001, max_iter=500, random_state=1)",0.8584872159090909,0.773581276050016,0.8456123475143195,0.7706113689082615,0.422187089593248,0.8331179460670285,0.8398325681431171,0.773581276050016
"NNClassificationLearner(hidden_layer_sizes=[32], alpha=0.01, max_iter=500, random_state=1)",0.8570667613636364,0.7731965373517153,0.8451739986868023,0.7704623425951878,0.4221998396966873,0.8336067697090062,0.8399068337113778,0.7731965373517153
"NNClassificationLearner(hidden_layer_sizes=[64], alpha=0.001, max_iter=500, random_state=1)",0.8530717329545454,0.7746713690285348,0.8454161534400845,0.7729650630436735,0.4303104576204682,0.8378967561911406,0.8405617973981182,0.7746713690285348
"NNClassificationLearner(hidden_layer_sizes=[64], alpha=0.01, max_iter=500, random_state=1)",0.8601740056818182,0.7691567810195575,0.8433284010792932,0.7650923352052759,0.4067076790423703,0.8271299299982926,0.835723466345296,0.7691567810195575
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.001, max_iter=500, random_state=1)",0.8338955965909091,0.7769156781019557,0.8437457893554907,0.7788850135932364,0.4545190295041834,0.8538314698663758,0.8548272024916825,0.7769156781019557
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.01, max_iter=500, random_state=1)",0.8393110795454546,0.7778134017313242,0.8451258213024628,0.7789967322330283,0.45233755560720873,0.8510216941218831,0.8543429696683267,0.7778134017313242
"SVMLearner(C=0.1, kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.9999112215909091,0.7223469060596345,0.8387697348823354,0.6060852532805275,0.012046138215872639,0.7223576192919446,0.7683903213782508,0.7223469060596345
"SVMLearner(C=0.3, kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.7594992897727273,0.7240141070856043,0.799009993462221,0.73256007858965,0.3675648814062238,0.8428571428571429,0.7868925125712359,0.7240141070856043
"SVMLearner(kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.9998224431818182,0.723116383456236,0.8391327024811862,0.6080072757576078,0.04459717821583885,0.722942611375016,0.7138333139555477,0.723116383456236
"SVMLearner(C=0.3, coef0=1.0, probability=True, max_iter=1000)",0.4061612215909091,0.43026611093299133,0.5073468256168561,0.4565925002203045,-0.09115715704726318,0.6756756756756757,0.42634877792041,0.43026611093299133
"SVMLearner(C=0.3, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.9998224431818182,0.7228598909907021,0.8390076733964091,0.6074072840782153,0.0366595473148901,0.7227570273392376,0.4474291916856017,0.7228598909907021
"SVMLearner(coef0=1.0, probability=True, max_iter=1000)",0.4061612215909091,0.43026611093299133,0.5073468256168561,0.4565925002203045,-0.09115715704726318,0.6756756756756757,0.4263804478908661,0.43026611093299133
"SVMLearner(gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.9998224431818182,0.7228598909907021,0.8390076733964091,0.6074072840782153,0.0366595473148901,0.7227570273392376,0.4474291916856017,0.7228598909907021
