Learner,Recall(Sick),Recall(weighted),F1(Sick),F1(weighted),MCC,Precision(Sick),AUC,CA
"GBClassifier(n_estimators=200, subsample=0.8, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9690196078431372,0.9547794117647059,0.9698277976745326,0.9548169389116131,0.8796172812156504,0.9706373367377001,0.9906719434832756,0.9547794117647059
"GBClassifier(n_estimators=200, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9682352941176471,0.9544117647058824,0.9695660710779501,0.954473908903073,0.8787773486181989,0.9709005112072355,0.9906851643598614,0.9544117647058824
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9690196078431372,0.9547794117647059,0.9698277976745326,0.9548169389116131,0.8796172812156504,0.9706373367377001,0.9906719723183391,0.9547794117647059
"GBClassifier(n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9682352941176471,0.9544117647058824,0.9695660710779501,0.954473908903073,0.8787773486181989,0.9709005112072355,0.9906851643598614,0.9544117647058824
"GBClassifier(learning_rate=0.03, n_estimators=300, subsample=0.8, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9669607843137255,0.9495588235294118,0.96639231824417,0.949529064846946,0.8653341638964552,0.9658245201723462,0.9880970155709342,0.9495588235294118
"GBClassifier(learning_rate=0.03, n_estimators=300, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9679411764705882,0.95,0.9667090962498776,0.949935867064881,0.866337244580472,0.9654801486407197,0.988256257208766,0.95
"GBClassifier(learning_rate=0.03, n_estimators=300, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9669607843137255,0.9495588235294118,0.96639231824417,0.949529064846946,0.8653341638964552,0.9658245201723462,0.9880970155709342,0.9495588235294118
"GBClassifier(learning_rate=0.03, n_estimators=300, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9679411764705882,0.95,0.9667090962498776,0.949935867064881,0.866337244580472,0.9654801486407197,0.988256257208766,0.95
"GBClassifier(learning_rate=0.03, n_estimators=300, subsample=0.8, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9700980392156863,0.9535294117647058,0.969052982078151,0.9534790254343879,0.8758187558425706,0.9680101741342203,0.9899337514417531,0.9535294117647058
"GBClassifier(learning_rate=0.03, n_estimators=300, min_impurity_split=<?>, random_state=0, presort=<?>)",0.970392156862745,0.9534558823529412,0.9690146360565862,0.9533892446543137,0.8755426990014559,0.9676410206276274,0.9900154123414072,0.9534558823529412
"GBClassifier(learning_rate=0.03, n_estimators=300, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9700980392156863,0.9535294117647058,0.969052982078151,0.9534790254343879,0.8758187558425706,0.9680101741342203,0.9899337514417531,0.9535294117647058
"GBClassifier(learning_rate=0.03, n_estimators=300, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.970392156862745,0.9534558823529412,0.9690146360565862,0.9533892446543137,0.8755426990014559,0.9676410206276274,0.9900154123414072,0.9534558823529412
"GBClassifier(learning_rate=0.05, n_estimators=300, subsample=0.8, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9683333333333334,0.9532352941176471,0.9688082393330064,0.9532581618786095,0.8754179381255686,0.9692836113837096,0.989795487312572,0.9532352941176471
"GBClassifier(learning_rate=0.05, n_estimators=300, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9682352941176471,0.954485294117647,0.9696136664866722,0.9545495381941886,0.8789856815612271,0.9709959689312752,0.9898566320645905,0.954485294117647
"GBClassifier(learning_rate=0.05, n_estimators=300, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9683333333333334,0.9532352941176471,0.9688082393330064,0.9532581618786095,0.8754179381255686,0.9692836113837096,0.989795487312572,0.9532352941176471
"GBClassifier(learning_rate=0.05, n_estimators=300, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9682352941176471,0.954485294117647,0.9696136664866722,0.9545495381941886,0.8789856815612271,0.9709959689312752,0.9898566320645905,0.954485294117647
"GBClassifier(learning_rate=0.05, n_estimators=300, subsample=0.8, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9690196078431372,0.9543382352941177,0.9695424003138947,0.954362790545214,0.8783685062479231,0.9700657571891256,0.9906237312572087,0.9543382352941177
"GBClassifier(learning_rate=0.05, n_estimators=300, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9694117647058823,0.9548529411764706,0.9698871996076508,0.954875017914255,0.8797274468834031,0.9703631010794896,0.9906268742791234,0.9548529411764706
"GBClassifier(learning_rate=0.05, n_estimators=300, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9690196078431372,0.9543382352941177,0.9695424003138947,0.954362790545214,0.8783685062479231,0.9700657571891256,0.9906237312572087,0.9543382352941177
"GBClassifier(learning_rate=0.05, n_estimators=300, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9694117647058823,0.9548529411764706,0.9698871996076508,0.954875017914255,0.8797274468834031,0.9703631010794896,0.9906268742791234,0.9548529411764706
"GBClassifier(n_estimators=300, subsample=0.8, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9680392156862745,0.9552941176470588,0.9701316565140499,0.9553895080196694,0.8813288879837715,0.9722331626624655,0.9904079873125721,0.9552941176470588
"GBClassifier(n_estimators=300, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9679411764705882,0.955,0.9699381078691424,0.9550916984113569,0.8805217060246884,0.9719432959243945,0.990555074971165,0.955
"GBClassifier(n_estimators=300, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9680392156862745,0.9552941176470588,0.9701316565140499,0.9553895080196694,0.8813288879837715,0.9722331626624655,0.9904079873125721,0.9552941176470588
"GBClassifier(n_estimators=300, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9679411764705882,0.955,0.9699381078691424,0.9550916984113569,0.8805217060246884,0.9719432959243945,0.990555074971165,0.955
"GBClassifier(n_estimators=300, subsample=0.8, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9683333333333334,0.954485294117647,0.9696166494870662,0.9545451368882598,0.8789601357946522,0.9709033716701071,0.9908163206459055,0.954485294117647
"GBClassifier(n_estimators=300, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9690196078431372,0.9554411764705882,0.970256208893688,0.9554976064212182,0.8814899808639098,0.9714959701199135,0.9908424163783159,0.9554411764705882
"GBClassifier(n_estimators=300, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9683333333333334,0.954485294117647,0.9696166494870662,0.9545451368882598,0.8789601357946522,0.9709033716701071,0.990816291810842,0.954485294117647
"GBClassifier(n_estimators=300, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.9690196078431372,0.9554411764705882,0.970256208893688,0.9554976064212182,0.8814899808639098,0.9714959701199135,0.9908424163783159,0.9554411764705882
"NNClassificationLearner(hidden_layer_sizes=[100], max_iter=300, random_state=1)",0.9412745098039216,0.9216176470588235,0.9474047760015788,0.9221086887524824,0.7939100033457893,0.9536154151767978,0.9725005190311419,0.9216176470588235
"NNClassificationLearner(hidden_layer_sizes=[100], max_iter=500, random_state=1)",0.9440196078431372,0.9167647058823529,0.9444825895046591,0.916805407620418,0.7782581043125719,0.944946025515211,0.9709959342560552,0.9167647058823529
"NNClassificationLearner(hidden_layer_sizes=[100], alpha=0.001, max_iter=300, random_state=1)",0.9411764705882353,0.92125,0.947165902027527,0.9217324868468108,0.7928700916501648,0.9532320524277629,0.9713797577854671,0.92125
"NNClassificationLearner(hidden_layer_sizes=[100], alpha=0.001, max_iter=500, random_state=1)",0.9430392156862745,0.9202205882352941,0.9466122127638636,0.9205160884663106,0.7889374679055517,0.9502123876321249,0.9699608996539792,0.9202205882352941
"NNClassificationLearner(hidden_layer_sizes=[100], alpha=0.01, max_iter=300, random_state=1)",0.9483333333333334,0.9243382352941176,0.9494969325153374,0.9244303916941954,0.7987381560718905,0.9506633906633907,0.9728815167243368,0.9243382352941176
"NNClassificationLearner(hidden_layer_sizes=[100], alpha=0.01, max_iter=500, random_state=1)",0.9483333333333334,0.9243382352941176,0.9494969325153374,0.9244303916941954,0.7987381560718905,0.9506633906633907,0.9728815167243368,0.9243382352941176
"NNClassificationLearner(hidden_layer_sizes=[128], max_iter=300, random_state=1)",0.9412745098039216,0.9156617647058823,0.9436335937883925,0.9158699917213848,0.776255382927796,0.9460045324662528,0.9682754901960784,0.9156617647058823
"NNClassificationLearner(hidden_layer_sizes=[128], max_iter=500, random_state=1)",0.9457843137254902,0.9133823529411764,0.9424579914028918,0.9130711986651296,0.7674551422780216,0.9391549844236761,0.9673591695501731,0.9133823529411764
"NNClassificationLearner(hidden_layer_sizes=[128], alpha=0.001, max_iter=300, random_state=1)",0.9423529411764706,0.9159558823529412,0.9438798055678304,0.9160907410484032,0.7766212546091379,0.9454116258483328,0.9681939734717416,0.9159558823529412
"NNClassificationLearner(hidden_layer_sizes=[128], alpha=0.001, max_iter=500, random_state=1)",0.9408823529411765,0.9106617647058823,0.9404674408349257,0.9106222637361928,0.7615555005381638,0.9400528945048486,0.9665457612456747,0.9106617647058823
"NNClassificationLearner(hidden_layer_sizes=[128], alpha=0.01, max_iter=300, random_state=1)",0.9437254901960784,0.9208823529411765,0.9470680834317198,0.9211567086739064,0.7905761296631836,0.950434439178515,0.9711169261822375,0.9208823529411765
"NNClassificationLearner(hidden_layer_sizes=[128], alpha=0.01, max_iter=500, random_state=1)",0.9419607843137255,0.9202941176470588,0.9466009852216749,0.9206753765974155,0.7896634438479095,0.9512871287128712,0.9712165801614765,0.9202941176470588
"NNClassificationLearner(hidden_layer_sizes=[64, 32], max_iter=300, random_state=1)",0.9319607843137255,0.9128676470588235,0.941327919988117,0.9136926414047676,0.7727698374828053,0.9508852655796739,0.9638773644752018,0.9128676470588235
"NNClassificationLearner(hidden_layer_sizes=[64, 32], max_iter=500, random_state=1)",0.9411764705882353,0.9134558823529412,0.9422387986455317,0.9135529081589986,0.7697427039725944,0.94330352756215,0.9646702277970012,0.9134558823529412
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.001, max_iter=300, random_state=1)",0.9395098039215686,0.9140441176470588,0.942512908777969,0.9143136692018307,0.7722976882430916,0.9455352738036508,0.9654482122260668,0.9140441176470588
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.001, max_iter=500, random_state=1)",0.9399019607843138,0.9122794117647058,0.9414248539303776,0.912420169790678,0.7668487460573682,0.9429526900757352,0.9653767733564015,0.9122794117647058
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.01, max_iter=300, random_state=1)",0.9424509803921569,0.9175,0.9448594456457637,0.917707631519787,0.7811560744990963,0.9472802522664564,0.9669457900807381,0.9175
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.01, max_iter=500, random_state=1)",0.9424509803921569,0.9175,0.9448594456457637,0.917707631519787,0.7811560744990963,0.9472802522664564,0.9669457900807381,0.9175
"SVMLearner(C=0.5, kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.7998039215686275,0.7598529411764706,0.8332141762843428,0.767730269913441,0.41171590056814106,0.8695374120656576,0.8187473471741639,0.7598529411764706
"SVMLearner(kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.7104901960784313,0.6854411764705882,0.7721073939910506,0.7021821117011664,0.2877490854217236,0.8454269715352309,0.7354415369088811,0.6854411764705882
"SVMLearner(C=3.0, kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.4946078431372549,0.4961029411764706,0.5955261760018887,0.5296123613569785,-0.004160464283887094,0.7481833012012458,0.49420210495963085,0.4961029411764706
"SVMLearner(C=0.5, coef0=1.0, probability=True, max_iter=1000)",0.9452941176470588,0.8813970588235294,0.922811886873714,0.8781314441097516,0.671055984666533,0.9013742170702066,0.9413948673587083,0.8813970588235294
"SVMLearner(C=0.5, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.981078431372549,0.8695588235294117,0.9185790343308243,0.8569867517274234,0.6294149030898065,0.863565757680359,0.9592520184544405,0.8695588235294117
"SVMLearner(C=0.5, gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.9116666666666666,0.8745588235294117,0.915977147360126,0.875135412724271,0.6687254528893166,0.9203285827395091,0.9058259659746252,0.8745588235294117
"SVMLearner(coef0=1.0, probability=True, max_iter=1000)",0.957843137254902,0.8558088235294118,0.9087949397702433,0.8455723409919218,0.5863941304092456,0.8645252632510397,0.934063985005767,0.8558088235294118
"SVMLearner(gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.9654901960784313,0.8633088235294117,0.9137555091626073,0.8529871367435232,0.6091445002571932,0.8672831351827389,0.9468526528258363,0.8633088235294117
"SVMLearner(gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.9344117647058824,0.8622794117647059,0.910532600907571,0.8581588281746927,0.6162038040887847,0.8878435025617141,0.8873657295271049,0.8622794117647059
"SVMLearner(C=3.0, coef0=1.0, probability=True, max_iter=1000)",0.9148039215686274,0.8463235294117647,0.8992868157286045,0.8434322333845428,0.5770246172773297,0.8842873388931008,0.9061266724336793,0.8463235294117647
"SVMLearner(C=3.0, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.9729411764705882,0.7840441176470588,0.8710994075049374,0.7370165148586011,0.3135488967152526,0.7885578069129917,0.8559039648212226,0.7840441176470588
"SVMLearner(C=3.0, gamma=0.1, coef0=1.0, probability=True, max_iter=1000)",0.9611764705882353,0.8485294117647059,0.9049289274506184,0.8356019739682964,0.5618592679294159,0.8549005929543076,0.882558088235294,0.8485294117647059
