Learner,Recall(Sick),Recall(weighted),F1(Sick),F1(weighted),MCC,Precision(Sick),AUC,CA
"GBClassifier(learning_rate=0.05, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8853477739802033,0.7801644678838786,0.8533230657340264,0.7722515096540845,0.42138639664012273,0.8235342691990091,0.8521794740490645,0.7801644678838786
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8741178037196502,0.786191750957793,0.8551948756921073,0.7819783680964437,0.4490201085181094,0.8370738757119782,0.861574245463455,0.786191750957793
"GBClassifier(learning_rate=0.05, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8756935505348662,0.7847330202138403,0.8545747918087998,0.779935881597982,0.4432253232069682,0.834450671460294,0.8612238200986037,0.7847330202138403
"GBClassifier(learning_rate=0.05, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8741178037196502,0.786191750957793,0.8551948756921073,0.7819783680964437,0.4490201085181094,0.8370738757119782,0.861574245463455,0.786191750957793
"GBClassifier(learning_rate=0.05, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8756935505348662,0.7847330202138403,0.8545747918087998,0.779935881597982,0.4432253232069682,0.834450671460294,0.8612238162555531,0.7847330202138403
"GBClassifier(subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8795108526787696,0.7742654248753666,0.8491322048425113,0.7665848260522878,0.4069642283432663,0.8207820719937037,0.8473973080839786,0.7742654248753666
"GBClassifier(min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8823516356695814,0.7742333648590161,0.8495266992884464,0.7658218084395064,0.4046202823679196,0.8190564482900701,0.8474161159735307,0.7742333648590161
"GBClassifier(subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8795108526787696,0.7742654248753666,0.8491322048425113,0.7665848260522878,0.4069642283432663,0.8207820719937037,0.8473973080839786,0.7742654248753666
"GBClassifier(min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8823516356695814,0.7742333648590161,0.8495266992884464,0.7658218084395064,0.4046202823679196,0.8190564482900701,0.8474161159735307,0.7742333648590161
"GBClassifier(subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8747836122331217,0.7847330202138403,0.8544455403691701,0.78013270162491,0.4439306863196206,0.8350316717157807,0.8593666498917508,0.7847330202138403
"GBClassifier(min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8804873718318612,0.7845246301075613,0.8551321291546321,0.7786248478368197,0.4389030705392811,0.8311963125916614,0.8592020859822359,0.7845246301075613
"GBClassifier(subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8747836122331217,0.7847330202138403,0.8544455403691701,0.78013270162491,0.4439306863196206,0.8350316717157807,0.8593666498917508,0.7847330202138403
"GBClassifier(min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8804873718318612,0.7845246301075613,0.8551321291546321,0.7786248478368197,0.4389030705392811,0.8311963125916614,0.8592020859822359,0.7845246301075613
"GBClassifier(subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.875471614363709,0.7940624849718674,0.8599644651791456,0.7908197683076181,0.4724740502661492,0.8449971081550028,0.8705806682898432,0.7940624849718674
"GBClassifier(min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8775578143725864,0.7937418848083613,0.8600637309813048,0.7900374650248647,0.46992067087276884,0.843253502804376,0.8708233620582149,0.7937418848083613
"GBClassifier(subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8758045186204447,0.7941586650209191,0.8600664741459162,0.7908653715677777,0.4725214439834878,0.8448840644871218,0.8706094021385424,0.7941586650209191
"GBClassifier(min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8775800079897021,0.7937739448247119,0.8600854821694635,0.7900701008428448,0.4700035118450993,0.8432748288584163,0.8708291343201903,0.7937739448247119
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8821296994984242,0.7728227241395893,0.8486964320030748,0.7641618989654616,0.40023309058002265,0.8177049045424621,0.8441610098563359,0.7728227241395893
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8815304718362998,0.7729349341968165,0.8486726136424336,0.7644548224036853,0.4010703068842362,0.8181762003831339,0.843594252769094,0.7729349341968165
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8821296994984242,0.7728227241395893,0.8486964320030748,0.7641618989654616,0.40023309058002265,0.8177049045424621,0.8441610098563359,0.7728227241395893
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8815304718362998,0.7729349341968165,0.8486726136424336,0.7644548224036853,0.4010703068842362,0.8181762003831339,0.843594252769094,0.7729349341968165
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.880975631408407,0.7820079188240386,0.8537568959769435,0.7755210002552532,0.4305673155395532,0.8281696605537127,0.8541827800973789,0.7820079188240386
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8812641484309113,0.7809499382844686,0.8531923808296,0.7741896781567641,0.42698590512283796,0.8268537992212065,0.8534900446094906,0.7809499382844686
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.880975631408407,0.7820079188240386,0.8537568959769435,0.7755210002552532,0.4305673155395532,0.8281696605537127,0.8541827800973789,0.7820079188240386
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8812641484309113,0.7809499382844686,0.8531923808296,0.7741896781567641,0.42698590512283796,0.8268537992212065,0.8534900446094906,0.7809499382844686
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8723423143503928,0.7876504817017457,0.8557898518381433,0.7840413127666334,0.4549566131006854,0.8398538492767249,0.8637681226255952,0.7876504817017457
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8749611611700475,0.7861116009169165,0.8552678677962057,0.7817064050988188,0.44811633736026807,0.8364415589926378,0.8634499539058108,0.7861116009169165
"GBClassifier(learning_rate=0.03, n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8723423143503928,0.7876504817017457,0.8557898518381433,0.7840413127666334,0.4549566131006854,0.8398538492767249,0.8637467104287647,0.7876504817017457
"GBClassifier(learning_rate=0.03, n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8749611611700475,0.7861116009169165,0.8552678677962057,0.7817064050988188,0.44811633736026807,0.8364415589926378,0.8634499116322545,0.7861116009169165
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8811975675795641,0.7737845246301076,0.84910502341695,0.7655736163319388,0.40407911674625663,0.8192679102013866,0.8474866686176553,0.7737845246301076
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8818411824759199,0.7739287947036853,0.8492802257109574,0.7655832523369558,0.40403760727203714,0.819038195947478,0.8473947819187289,0.7739287947036853
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8811975675795641,0.7737845246301076,0.84910502341695,0.7655736163319388,0.40407911674625663,0.8192679102013866,0.8474866686176553,0.7737845246301076
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8818411824759199,0.7739287947036853,0.8492802257109574,0.7655832523369558,0.40403760727203714,0.819038195947478,0.8473947819187289,0.7739287947036853
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8776909760752808,0.7846047801484379,0.8547838021852137,0.7793470683997543,0.44128414471795785,0.8330419396288417,0.8593968793276353,0.7846047801484379
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.880576146300324,0.7845727201320872,0.8551722651493109,0.7786616394699315,0.43898779396362175,0.8311930449355819,0.8591704487088215,0.7845727201320872
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8776909760752808,0.7846047801484379,0.8547838021852137,0.7793470683997543,0.44128414471795785,0.8330419396288417,0.8593968780466184,0.7846047801484379
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.880576146300324,0.7845727201320872,0.8551722651493109,0.7786616394699315,0.43898779396362175,0.8311930449355819,0.8591704487088215,0.7845727201320872
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8767810377735363,0.7949281054133338,0.8606502913784653,0.7915603443595094,0.4741707649004835,0.8451023595097011,0.8703490136842704,0.7949281054133338
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8787784633139509,0.7937739448247119,0.8602496279479018,0.7898291803579867,0.4691148100115394,0.8424860103406455,0.8703669985204896,0.7937739448247119
"GBClassifier(learning_rate=0.05, n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8768476186248835,0.7950723754869115,0.8607437746454326,0.7917134997745809,0.4745671763841291,0.8452207769981174,0.8703834416529166,0.7950723754869115
"GBClassifier(learning_rate=0.05, n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8789116250166452,0.793838064857413,0.860305219138652,0.7898765809977716,0.46921531867433836,0.8424702703852618,0.8703985301100131,0.793838064857413
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8800656931066625,0.7818636487504609,0.8535451375435877,0.7755619794060101,0.4308044657089507,0.8285762046052907,0.8516306063622854,0.7818636487504609
"GBClassifier(n_estimators=200, min_samples_split=5, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8814416973678371,0.7818796787586362,0.8537495028966348,0.7752583311381437,0.4298055461930984,0.8277443154582022,0.8517843219805136,0.7818796787586362
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8800656931066625,0.7818636487504609,0.8535451375435877,0.7755619794060101,0.4308044657089507,0.8285762046052907,0.8516306063622854,0.7818636487504609
"GBClassifier(n_estimators=200, min_samples_split=10, max_depth=1, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8814416973678371,0.7818796787586362,0.8537495028966348,0.7752583311381437,0.4298055461930984,0.8277443154582022,0.8517843219805136,0.7818796787586362
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.877113942030272,0.7909686933940336,0.8583870897678156,0.7869133584512219,0.4616403458331346,0.8404431779516842,0.8653094158518279,0.7909686933940336
"GBClassifier(n_estimators=200, min_samples_split=5, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8828842824803587,0.790247343026145,0.858764989692057,0.7848481038309203,0.4551110121107901,0.8359284708651159,0.8647335007750472,0.790247343026145
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.877358071818545,0.790936633377683,0.8584022756389378,0.7868258976734608,0.46135702331441886,0.8402482570991328,0.8652463481892217,0.790936633377683
"GBClassifier(n_estimators=200, min_samples_split=10, max_depth=2, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8828177016290115,0.7902152830097944,0.8587373034120225,0.7848249039805495,0.4550592939992219,0.8359356940212251,0.8647031925566259,0.7902152830097944
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8785121399085623,0.8002019781030089,0.8639776497293522,0.7972840111148536,0.4891442559565215,0.849916262292266,0.8778973030559873,0.8002019781030089
"GBClassifier(n_estimators=200, min_samples_split=5, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8797771760841582,0.800474488241989,0.8643068168191085,0.797357935710134,0.4890647565500546,0.8493711298236593,0.8783383648473089,0.800474488241989
"GBClassifier(n_estimators=200, subsample=0.8, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8782680101202894,0.8008592084381964,0.8643318153523573,0.7980810749367873,0.49133843367630997,0.850830986218314,0.878322257981808,0.8008592084381964
"GBClassifier(n_estimators=200, min_samples_split=10, min_impurity_split=<?>, random_state=0, presort=<?>)",0.8799769186381996,0.8003141881602359,0.8642392406028968,0.7971362363574426,0.48842836172528714,0.8490545836099274,0.8782255879659225,0.8003141881602359
"NNClassificationLearner(hidden_layer_sizes=[32], alpha=0.001, max_iter=500, random_state=1)",0.85292289937414,0.7685587419649584,0.8418619934282585,0.7659653322436727,0.41118983929405983,0.8310842956619523,0.8359824838878503,0.7685587419649584
"NNClassificationLearner(hidden_layer_sizes=[32], alpha=0.01, max_iter=500, random_state=1)",0.8514803142616184,0.7687511020630621,0.8417472959038154,0.7664878899117271,0.4130842295437957,0.832234273318872,0.8353560768909875,0.7687511020630621
"NNClassificationLearner(hidden_layer_sizes=[64], alpha=0.001, max_iter=500, random_state=1)",0.8459984908340361,0.7667313210329737,0.8397180306201123,0.7652834448185362,0.41165531623787927,0.8335301320738214,0.8343841220009713,0.7667313210329737
"NNClassificationLearner(hidden_layer_sizes=[64], alpha=0.01, max_iter=500, random_state=1)",0.8536774823560744,0.7659618806405591,0.8404894570086311,0.7627911623536278,0.40227618476867283,0.8277027027027027,0.8326970714737594,0.7659618806405591
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.001, max_iter=500, random_state=1)",0.8610235696213769,0.7738326146546335,0.8461412634540517,0.7703664356633413,0.42081138313513816,0.8317646806594773,0.8478836301225223,0.7738326146546335
"NNClassificationLearner(hidden_layer_sizes=[64, 32], alpha=0.01, max_iter=500, random_state=1)",0.8592480802521195,0.7729830242213424,0.8453828853418346,0.7697572013967888,0.41964686464671974,0.8319580539797147,0.845590238446557,0.7729830242213424
"SVMLearner(C=0.1, kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.9721692041368902,0.7177436160492442,0.8326490267639902,0.6289931453693124,0.06813916089524086,0.7281492070880016,0.5436394041298831,0.7177436160492442
"SVMLearner(C=0.3, kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.9997780638288428,0.7223602584037317,0.8387577269680494,0.6062982292300892,0.014407913606209164,0.7224093139613201,0.5256660816903171,0.7223602584037317
"SVMLearner(kernel='linear', coef0=1.0, probability=True, max_iter=1000)",0.964090727506769,0.7247326996136768,0.8349671318187061,0.6505689916282907,0.13103316079516913,0.736346069091772,0.5249363510759933,0.7247326996136768
"SVMLearner(C=0.3, coef0=1.0, probability=True, max_iter=1000)",0.40001775489369257,0.42769664812529057,0.5024111498257839,0.4535795238275552,-0.09079298994024369,0.6752585044208003,0.4130820465038584,0.42769664812529057
"SVMLearner(C=0.3, gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.9994229659549914,0.7229373386980428,0.8389909453366621,0.6081230230707211,0.038194034125694526,0.7229410820356398,0.4967708114159355,0.7229373386980428
"SVMLearner(coef0=1.0, probability=True, max_iter=1000)",0.40578809534377913,0.440103874452976,0.511469173100593,0.46504890656896297,-0.058786064051651155,0.6915803010817763,0.44759801844625846,0.440103874452976
"SVMLearner(gamma=0.01, coef0=1.0, probability=True, max_iter=1000)",0.9994229659549914,0.7230174887389192,0.8390300252461734,0.6083100350047479,0.04047216718218866,0.7229991169623505,0.49511873777309434,0.7230174887389192
